id,step,timestamp,entry,delta
800,step-build,2024-01-18T09:59:23.755240,wheel for uwsgi: filename=uWSGI-2.0.23-cp312-cp312-linux_x86_64.whl size=600386 sha256=ed604283fc12729b9f3014335f66077b09500e52118a7a6a401d6bdb1c067818,45.7991
801,step-build,2024-01-18T09:59:23.755702,in directory: /layers/heroku_python/pip-cache/wheels/1b/ec/ca/e5d59412ae7776eb3d5ab026e9883e7bf8e2684f3f1bf8a09d,45.7996
802,step-build,2024-01-18T09:59:23.757724,built uwsgi ,45.8016
803,step-build,2024-01-18T09:59:23.801654,"uwsgi, MarkupSafe, itsdangerous, click, blinker, werkzeug, Jinja2, flask",45.8455
804,step-build,2024-01-18T09:59:24.192521,MarkupSafe-2.1.3 blinker-1.7.0 click-8.1.7 flask-3.0.0 itsdangerous-2.1.2 uwsgi-2.0.23 werkzeug-3.0.1,46.2364
805,step-build,2024-01-18T09:59:24.274667,,46.3185
806,step-build,2024-01-18T09:59:24.274780,process types] ,46.3186
807,step-build,2024-01-18T09:59:24.276242,-> web,46.3201
808,step-fix-permissions,2024-01-18T09:59:24.444701,on '/layers'...,46.4886
809,step-fix-permissions,2024-01-18T09:59:24.706997,on '/workspace'...,46.7509
810,step-export,2024-01-18T09:59:25.384489,image '172.19.0.1/tool-tf-test/tool-tf-test@sha256:1767bd9da090b1a89136622efe33edd4610cb8ab0d06602d81fbf3e0cb9ab0c0',47.4283
811,step-export,2024-01-18T09:59:27.267905,layer 'heroku/python:dependencies' ,49.3118
812,step-export,2024-01-18T09:59:27.612791,layer 'heroku/python:python' ,49.6566
813,step-export,2024-01-18T09:59:27.615117,layer 'buildpacksio/lifecycle:launch.sbom' ,49.6590
814,step-export,2024-01-18T09:59:27.622631,layer(s),49.6665
815,step-export,2024-01-18T09:59:27.628983,layer 'buildpacksio/lifecycle:launcher' ,49.6728
816,step-export,2024-01-18T09:59:27.631803,layer 'buildpacksio/lifecycle:config' ,49.6757
817,step-export,2024-01-18T09:59:27.633040,layer 'buildpacksio/lifecycle:process-types' ,49.6769
818,step-export,2024-01-18T09:59:27.636516,label 'io.buildpacks.lifecycle.metadata' ,49.6804
819,step-export,2024-01-18T09:59:27.637965,label 'io.buildpacks.build.metadata' ,49.6818
820,step-export,2024-01-18T09:59:27.637978,label 'io.buildpacks.project.metadata' ,49.6818
821,step-export,2024-01-18T09:59:27.638803,type 'web',49.6827
822,step-export,2024-01-18T09:59:27.639140,172.19.0.1/tool-tf-test/tool-tf-test:latest... ,49.6830
823,step-export,2024-01-18T09:59:27.861933,Images (sha256:3ab41a40d7f3a5136dd6bd160189c127162ad95d47949dcb9290633621609190): ,49.9058
824,step-export,2024-01-18T09:59:27.862000,172.19.0.1/tool-tf-test/tool-tf-test:latest,49.9059
825,step-export,2024-01-18T09:59:27.876316,'heroku/python:pip-cache',49.9202
826,step-export,2024-01-18T09:59:27.878443,'heroku/python:python',49.9223
827,step-results,2024-01-18T09:59:28.490372,image 172.19.0.1/tool-tf-test/tool-tf-test:latest@sha256:3ab41a40d7f3a5136dd6bd160189c127162ad95d47949dcb9290633621609190,50.5342
